Player,Nation,Pos,Age,Born,X90s.x,Tackles.Tkl,Tackles.TklW,Tackles.Def.3rd,Tackles.Mid.3rd,Tackles.Att.3rd,Vs.Dribbles.Tkl,Vs.Dribbles.Att,Vs.Dribbles.Tkl.,Vs.Dribbles.Past,Pressures.Press,Pressures.Succ,Pressures..,Pressures.Def.3rd,Pressures.Mid.3rd,Pressures.Att.3rd,Blocks.Blocks,Blocks.Sh,Blocks.ShSv,Blocks.Pass,Int,Tkl.Int,Clr,Err,League.x,Year.x,Player_imp,Nation_imp,Pos_imp,Age_imp,Born_imp,X90s_imp,Tackles.Tkl_imp,Tackles.TklW_imp,Tackles.Def.3rd_imp,Tackles.Mid.3rd_imp,Tackles.Att.3rd_imp,Vs.Dribbles.Tkl_imp,Vs.Dribbles.Att_imp,Vs.Dribbles.Tkl._imp,Vs.Dribbles.Past_imp,Pressures.Press_imp,Pressures.Succ_imp,Pressures.._imp,Pressures.Def.3rd_imp,Pressures.Mid.3rd_imp,Pressures.Att.3rd_imp,Blocks.Blocks_imp,Blocks.Sh_imp,Blocks.ShSv_imp,Blocks.Pass_imp,Int_imp,Tkl.Int_imp,Clr_imp,Err_imp,League_imp,Year_imp,2021 Tournament Place,Results,group,X90s.y,Gls,Standard.Sh,Standard.SoT,Standard.SoT.,Standard.Sh.90,Standard.SoT.90,Standard.G.Sh,Standard.G.SoT,Standard.Dist,Performance.PK,Performance.PKatt,League.y,Year.y,Standard.FK,Expected.xG,Expected.npxG,Expected.npxG.Sh,X90s,Total.Cmp,Total.Att,Total.Cmp.,Total.TotDist,Total.PrgDist,Short.Cmp,Short.Att,Short.Cmp.,Medium.Cmp,Medium.Att,Medium.Cmp.,Long.Cmp,Long.Att,Long.Cmp.,Ast,xA,A.xA,KP,X1.3,PPA,CrsPA,Prog,score_def,score_pass,score_shoot,skill_score
H. Jaber,Eastern Niasland,FW,20,2000,-0.871614695876428,0.434602922645562,0.213093595301667,0.340361749984228,0.601915209505122,-0.478386724114255,1.83716995225471,1.07402705595593,1.13063881296192,0.203901227002295,-0.523536696048529,-0.858559360061107,-1.03563610856459,-0.881043545698923,-0.00212205976303554,-0.319177054760895,-0.0931418976718912,-0.311591310938345,0.102025492432736,0.0676352485703691,-0.0847989163953766,0.246773209356717,-0.732368351455678,-0.309795875458972,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,7,Very Bad,-0.882271995645203,-0.238067614273088,-0.5705466315493,-0.410520800176026,-0.668557876548145,-0.529650356774911,-0.442782845798756,-0.538277107340586,-0.471274649496093,-0.687110993226156,0.731319084117182,-0.626506271273552,Tournament,2021,0.075880950590885,-0.347458692144988,-0.204684888129156,0.461373827005698,-0.785227714192806,-1.15023579774115,-1.20269641631882,-0.440432745712755,-1.14114777781662,-1.12103683447468,-1.09386395301306,-1.09408920583591,-0.552189985423323,-0.770411286347799,-0.750150667091832,-0.698032259999472,-0.828672750943408,-1.04372608706869,1.54119467586036,-0.102272310818366,-0.886798605926802,-0.342705982244139,1.0401617234909,-0.494272655998363,0.421047642006592,1.73912814994183,-1.07712015321131,-0.00157971359084914,-0.119110244591657,-0.734408476886348,-2.38268065434196
H. Kurnia,Quewenia,FWMF,31,1989,-0.444201820527304,-0.519188975547722,-0.761637649606828,-0.159280331419931,-0.54354025192002,-0.444859118000834,-0.643026566885507,-0.4197818387046,-1.06550870831232,-0.141904639791896,0.617471045858269,0.608752572599817,0.0164838130653335,-0.218491976082616,0.678240718870296,0.829589823957471,-0.104625790057915,0.375035190341226,-0.499445598526427,-0.249121001931936,-0.652321721436892,-0.721001793510039,-0.461206160385048,-0.394967924599241,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,25,Good,-0.355610268463513,1.42766094857615,-0.34350274494123,0.445608048054319,2.77868570848781,-0.315689116056607,0.178825675456841,6.64667543812001,3.6953486315889,-0.0589387887020977,-1.44231601629658,-0.872768905491428,Tournament,2021,-0.69266422445038,-0.309200605103753,-0.125879187610791,0.214362935531446,-0.418244993178196,-1.14224052570305,-1.18439992226249,-0.503461949299789,-1.20577961978864,-1.15954945224107,-0.857524482473941,-0.820002130234355,-0.733416592437941,-1.0092247203462,-1.01687476523032,-1.03139240990748,-0.979144305347272,-1.11275669544397,1.53880563408278,-0.243737411950347,0.2886943173172,-0.567880753420515,0.278241426492118,-0.459381643843585,-0.620654858220692,-0.379371596152892,-0.809111177101131,-0.335224073445733,-0.574458786466993,0.735912818115907,1.17843823792437
H. Marroquín,Giumle Lizeibon,MFFW,31,1989,-1.21576532278092,0.985682686046126,1.95817695312171,-0.727838561983284,2.74341889825647,-0.193402072150169,-0.455448678883305,-0.730537703652229,-0.239446932984952,-0.61278922436271,0.408488434094473,3.41902796905209,3.21048230069648,1.72244435285746,-0.010957940005027,-0.812110172148333,3.03621877751964,-0.498853084014591,-0.499445598526427,3.91798344912061,-0.689105606948842,0.225885979079017,-0.684516200090273,-0.820828170300588,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20,Okay,-1.13728714775423,-0.14720969266313,-0.60365719834631,-0.529061717623305,-0.665456597833099,-0.554822267447653,-0.316158887765208,-0.406443115680759,-0.237632222519364,-0.863325533716022,-0.0837940785379793,0.604806899815829,Tournament,2021,-0.76253196763595,-0.80655573663981,-0.086476337351608,-0.52666973889131,-1.17445181223861,0.35537386793312,0.263767582295848,0.502611794032479,0.0740416624661414,1.42521651684255,1.19722598285248,1.2691504682397,-0.0426022983723182,-0.166085688099927,-0.0497791113838024,-0.352598704259786,-0.316129018755248,-0.664860422497401,1.54318554400834,-0.470081573761516,-0.592925375115801,-0.342705982244139,-0.6513013358464,-0.930410307933098,-0.657205823140948,-0.555913241660786,0.258863985277308,2.39132343707748,0.200996188908935,-0.903207061627828,-1.21246518298134
H. Mbabazi,Manlisgamncent,FWMF,23,1997,-0.0167889451781805,-0.0475918703299314,-0.376461593151052,-0.366028778897514,0.293140259033997,-0.176638269093458,-0.038608927767302,-0.278033549430243,0.580040534540372,-0.289056072470275,0.729426016446017,0.600462674675179,-0.052324476946238,-0.280075295053362,0.809011746451767,0.941716241217274,-0.541013700726826,-0.436432492989176,0.168855613650421,-0.467330863389079,-0.179386050568963,-0.205783446660111,-0.217957724277571,-0.991172268581126,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,17,Okay,-0.0895075010453954,1.0945152360063,-0.0076669960001274,0.208526213159762,0.477536901923426,0.0157410411344911,0.190336944368982,2.36207070917562,3.18912337313932,-1.09338340602223,1.13887566544476,0.851069534033705,Tournament,2021,-0.832399710821519,0.30292878755601,0.0711350636851229,0.955395609954202,-0.0846243377103675,-0.76596303541008,-0.912696985526022,0.422030154003488,-1.00704212583814,-0.980716948873624,-0.140951841204642,-0.186556444399655,0.200528446681946,-0.945419604392432,-0.910008487499339,-1.10651582397126,-0.986197659459953,-1.1336264142551,1.54278737037875,-0.385202513082328,0.3474689634794,-0.953894646865731,0.00395011957255519,-0.438447036550717,-0.721170011751395,-0.320524380983594,-0.366490292313108,0.494020423308539,-0.177154870591596,0.380252536514619,1.12203551531073
H. Reiter,Ngoque Blicri,FW,25,1995,-1.07699490870653,0.286235294037718,-0.738055442068719,-0.727838561983284,-0.473816876007186,2.95819290251149,1.58706610158511,0.321670751345883,2.22065904654153,-0.605431652728791,0.961732580415594,-0.0710190572204986,-0.778634204846158,-0.2609632305452,1.29145080766449,0.893057607312077,-0.805143225605378,-0.361527783758677,-0.699935962179481,-0.762970030524564,-0.615537835924942,-0.251039112261794,-0.708442275772975,-0.139451777178433,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,9,Very Bad,-1.09848049417242,-0.601499300712923,-0.608387279317311,-0.423692013225724,-0.666834943928675,-0.508673764547626,-0.327670156677349,0.054975855128637,-0.743857480968943,0.588812809209723,0.0520581152378808,-0.380243637055676,Tournament,2021,0.355351923333163,-0.577007214392399,-0.204684888129156,-0.650175184628436,-1.04100355005147,-0.908378818588695,-1.01881665105272,0.110075488148676,-0.894761464104415,-1.04059569719216,-0.617947484941133,-0.550990741218016,-0.552189985423323,-0.833304900645089,-0.999210917671484,0.980841895372251,-0.624125481675656,-0.566933280383635,-0.452460687530268,-0.44178855353512,0.2886943173172,-0.632216402328051,0.87253925815117,-0.912964801855709,3.07099259872512,-0.359755857763126,0.498447766951559,0.84014444885158,0.270705451638246,-0.739301063999716,-1.39177279011599
H. Robert,Dosqaly,FW,22,1998,1.01566293553529,-0.535085507184276,-0.502233366687632,-0.65892241282409,-0.244725783722157,0.024527367587073,-0.632605573107607,-0.523367127020477,-1.06583742370243,-0.318486359005951,-0.767971715165111,-0.814346571129705,-0.580442805411119,-0.819460226728176,-0.601194740170047,-0.223975379728986,-0.397465045901527,-0.0868771832468488,-0.298955234873373,-0.347667390977097,-0.526205542538778,-0.731445408648888,-0.74433138929703,0.201236419382645,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,21,Good,1.00262260689979,-0.056351771053171,0.966729684026171,0.524635326352505,0.0685126980612025,0.81285154577131,0.374517246963233,-0.340526119850845,-0.315513031511607,-0.133993130021855,0.459614696565461,-0.995900222600366,Tournament,2021,2.52125196208582,1.25938096358689,0.701580667832046,-0.156153401679932,1.08304795642703,-0.791447965031516,-0.83219241167818,-0.142041326199458,-0.824155452617275,-0.896792931375715,-0.517584148136849,-0.480946266342063,-0.214857291178292,-0.725747705180159,-0.768697707028614,-0.103752395173525,-0.666445606351743,-0.685730141308532,-0.168961063257425,0.661639235294329,0.993990071263601,-0.310538157790371,0.537294327471705,-0.400066923180461,0.146915405104675,-0.202829950644998,-0.232485804258019,-1.240827998245,0.118902328588003,0.224243332373743,0.230669490880734
I. Amolo,Xikong,FW,34,1986,-0.227719974571255,-0.487395912274612,-0.659448083608357,-0.590006263664896,-0.105279031896488,-0.444859118000834,-0.570079610440206,0.0436260300769518,-1.06419384675191,0.387840517850269,0.117405510566328,-0.502093749301674,-0.825682608272873,-0.176020721620032,0.402561255320167,-0.0504967718930635,0.136535950048588,0.237709890085312,0.235685734868106,-0.0872233627863133,-0.373815159703556,-0.571309976519857,-0.505070632470003,-0.820828170300588,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,18,Okay,-0.233646500063542,-0.14720969266313,-0.154299506101172,-0.410520800176026,-0.664767424785311,-0.126899786011045,-0.431271576886615,-0.340526119850845,-0.627036267480579,-1.3462839039475,1.13887566544476,0.851069534033705,Tournament,2021,-0.76253196763595,1.10634861542195,1.05620632016469,3.91952630764522,-0.223632944155296,-1.1887130444245,-1.06181341208509,-1.6738903247704,-1.26299192865318,-1.04957081159338,-0.65571863320081,-0.341872453907201,-1.92215547508333,-1.201551569864,-1.17231662374812,-2.37221120199221,-0.965037597121909,-1.05335826498152,-0.450867993011881,-0.470081573761516,0.1123703788306,-0.214034684429067,-0.201768360617117,-0.703618728927036,-0.227731985327945,-0.555913241660786,-0.443644391496342,-0.789385490995607,-1.37768125269809,0.0251511615916064,-2.38576113977013
I. Asante,Greri Landmoslands,FWMF,27,1993,-1.00483429338784,0.937993091136462,1.89529106635342,-0.719224043338385,1.14974173453454,2.37145979552661,-0.486711660217006,-0.795959991009625,0.345337746007247,-0.67900736906798,0.23962302012462,1.60077702424816,1.51850409246323,-1.0976469434581,0.271790227738695,1.32252294134491,1.1471184800187,-0.41146425657901,-0.0984648712203184,1.55287011203673,-0.626047517499785,0.222404774032734,-0.720405313614327,-0.735656121160318,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,19,Okay,-1.02641099466335,-0.510641379102964,-0.580006793491303,-0.529061717623305,-0.668557876548145,-0.550626949002196,-0.327670156677349,-0.538277107340586,-0.315513031511607,-0.385262011831479,0.187910309013741,-1.1190315397093,Tournament,2021,-0.76253196763595,-0.615265301433634,-0.165282037869973,-0.156153401679932,-1.02988286153588,0.600728778602243,0.497505293865434,0.60074587050343,-0.143244664253067,0.0637452449511027,2.27963917440837,1.96248925577993,0.945172425999434,-0.463235228113209,-0.494024877488643,0.018323152680112,-0.722872439253192,-0.937772130027568,1.54119467586036,9.23442436389236,6.16615893353721,7.24890058884511,0.651582372021523,1.42473301251447,2.4679016775409,-0.183214212255232,3.66988731758867,1.9498390498336,3.93933146775646,-0.975330614007764,3.9579248845282
I. Koomson,Djipines,MFFW,23,1997,0.560495977371286,-0.185361811180072,-0.447208215765378,-0.572777226375097,0.283179776760735,0.259220610381026,-0.497132653994906,-0.790508133729842,-1.0615641236311,-0.568643794559196,-0.0300018673742063,-0.388798477664955,-0.602790797038809,-0.768494721373076,0.473248297256098,0.116635057607399,-0.0529482743208073,-0.386496020168843,-0.298955234873373,0.12394747088189,-0.473657134664563,-0.473836235223925,-0.576848859518111,-0.48013997373951,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,14,Bad,0.553574186881721,-0.419783457493005,-0.0691580486231462,0.27438227840825,1.05368556987426,-0.047188735547363,0.167314406544701,-0.406443115680759,-0.471274649496093,0.278805747236811,1.0030234716689,-0.503374954164614,Tournament,2021,-0.483060994893671,-0.156168256938812,-0.40169913942507,0.70838471847995,0.654901448576651,-1.05479223778636,-1.0787376690872,-0.537768984163616,-0.862891196892717,-0.512068624505815,-1.00645072418352,-1.00780253388727,-0.429278870764894,-0.966384142491529,-0.94975214450673,-1.05822220064454,-0.182115290614307,-0.338971736446672,0.493599856391467,-0.0173932501391779,-0.0051789134938004,-0.696552051235587,1.50493310466016,-0.783868056883027,0.631215690298061,1.77835962672137,-0.593891847800533,-0.399338642107015,0.0445940310587559,-0.284854328797294,-0.987341260857256
I. Kyohairwe,Nkasland Cronestan,FW,28,1992,-1.11585062464736,-0.747039262338339,-0.690891026992501,-0.684765968758788,-0.523619287373496,-0.344276299660568,-0.643026566885507,-0.725085846372446,-1.0615641236311,-0.656934654166223,-0.536598109283766,-0.286556403261086,0.267604666355427,-0.420230434779889,-1.19850024452866,0.622261731665758,-0.78217544083333,-0.349043665553594,0.0351953712150512,-0.791126141680324,-0.641812039862049,-0.915949276101903,-0.676540841529372,-0.48013997373951,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,8,Very Bad,-1.18718141664513,-0.54092735297295,0.947809360142165,-0.581746569822095,-0.669936222643721,0.766703042871283,-0.304647618853068,-0.472360111510673,-0.627036267480579,-2.01687812747838,0.867171277893042,-0.0108496857288613,Tournament,2021,0.355351923333163,0.45596113572095,1.05620632016469,-0.897186076102688,-1.20781387778539,-0.815933485648191,-1.10481017311746,1.56533203679107,-0.696818920129721,-1.07589334860589,-0.613630782282884,-0.746912243407274,0.950555394524621,-1.08670236114721,-1.23767285971583,0.982183384909104,-0.313777900717688,-0.669676511453816,1.54119467586036,-0.385202513082328,0.1123703788306,0.268482682377453,-0.719874162576291,-0.87807378970093,-0.702894529291267,-0.53629750327102,-1.10554534764724,-0.967207302877847,0.0675389499963981,-0.486103075903812,-1.84060445415576
I. Peeters,Giumle Lizeibon,FW,28,1992,-1.31568002091448,4.54650577263439,7.09123746058339,-0.607235300954694,9.42690250361535,-0.361040102717279,-0.507553647772806,-0.790508133729842,-1.0622215544113,-0.61278922436271,-0.53193331884261,1.58419722839889,4.19261772222917,-1.09977050618123,0.573977332014798,-0.799416615477412,-0.822369064184414,-0.324075429143428,0.102025492432736,-0.770009058313504,-0.673341084586578,2.52000010457971,-0.688503879370723,0.201236419382645,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20,Okay,-1.23707568553603,0.00422017668680137,4.14061401556814,12.7343498234222,2.78006405458339,4.84874789030089,14.510355471072,-0.340526119850845,-0.627036267480579,-1.42133824526726,0.731319084117182,0.481675582706891,Tournament,2021,-0.832399710821519,3.28705957677235,3.34157163519729,0.831890164217076,-1.27453800887895,-1.3101412385031,-1.55993546276861,1.55575798055,-1.41969343145899,-1.32150338225699,-0.616868309276571,-0.747927380724317,0.947863910262028,-1.38294039950401,-1.53442549870435,0.985537108751237,-1.08024238096237,-1.22352674144151,-0.446886256715915,-0.356909492855932,-0.416601436629201,0.300650506831221,-0.712254959606303,-0.867606486054497,-0.675481305601076,-0.222445689034764,-1.04463421671311,3.43455814682139,-0.325284361114281,3.17293521188747,10.7481581674017
I. Y?ld?r?m,Galamily,FW,28,1992,-1.07699490870653,-0.837119608278816,-0.730194706222683,-0.615849819599594,-0.553500734193282,-0.243693481320302,-0.455448678883305,-0.757796990051144,-1.0615641236311,-0.605431652728791,0.401024769388623,-0.491040552068823,-0.949184667268001,-0.581621201737707,0.581046036208392,0.806318303394115,-0.707530140324174,-0.249170719912929,-0.633105840961797,-0.770009058313504,0.677152997780732,-0.101347295271612,-0.704454596492525,-0.224623826318702,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,23,Good,-1.16500618602695,-0.328925535883047,-0.584736874462304,-0.489548078474212,-0.665456597833099,-0.491892490765799,-0.304647618853068,-0.340526119850845,-0.432334244999972,-0.452158272573002,-1.034759434969,0.974200851142643,Tournament,2021,0.285484180147594,-0.117910169897577,-0.244087738388339,-0.650175184628436,-1.14665009094962,-0.816433190150572,-0.643738522898005,-1.0986491122862,-0.950215247264905,-0.752588294765183,-0.338440987819524,0.00834992047256076,-1.6126347848851,-1.1550649853834,-1.31716017373062,0.986207853519664,-0.525378524098121,-0.399975529894592,-0.446886256715915,-0.272030432176743,3.99149702553581,-2.5944536940079,1.24588020368058,-0.902497498209275,-0.702894529291267,-0.34014011937336,-1.10554534764724,-0.57086554863138,0.00332799523345454,-0.763958330572824,-2.57231577318398
I. Zyu,Galamily,FW,27,1993,-0.949326127758087,-0.800027701126855,-0.7773591212989,-0.65892241282409,-0.49373784055371,-0.495150527170966,-0.570079610440206,-0.752345132771361,-1.06287898519151,-0.693722512335818,-0.665346325459676,-0.386035178356742,0.271133296612431,-0.825830914897564,-0.928122309123726,0.400124489924638,-0.747723763675258,-0.461400729399342,0.369345977303475,-0.777048086102444,-0.620792676712364,-0.975129761888719,-0.720405313614327,-0.394967924599241,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,23,Good,-0.998691956390629,-0.510641379102964,2.07829871221151,3.23790521459021,1.05885436773267,1.74840755910821,2.71130483612779,0.252726842618378,-0.471274649496093,-0.328155447783837,-1.17061162874486,-0.995900222600366,Tournament,2021,0.495087409704302,2.29234931370024,2.00187472638508,0.214362935531446,-0.957598386184517,-1.17022397783639,-1.16518860350334,-0.902380959344304,-1.26831568455173,-1.08185443205147,-1.07228043972182,-0.900197978280735,-2.04058078263744,-1.00102120543786,-1.16083512283488,0.990903066898649,-1.10140244330041,-1.21871065248509,-1.44550571974441,-0.300323452403139,-0.240277498142601,-0.310538157790371,0.48395990668179,-0.382621417103071,-0.657205823140948,-0.398987334542658,-0.541102200990952,-1.03053056071794,-0.931115399158787,0.775464049499864,0.414453769402441
I. bin Hassan,Eastern Niasland,MFFW,24,1996,-1.05479164245462,0.111373446035616,-0.730194706222683,0.822774794098589,-0.463856393733923,-0.428095314944123,1.21191032558071,2.83497695732583,-0.243062802276078,3.08071173586461,1.02797260468001,0.202547574292555,-0.582795225582455,-0.0401127073397641,1.76505398863523,0.241455031538123,0.193955411978708,-0.299107192733262,-0.633105840961797,0.433664693595255,0.283039938724124,0.187592723569901,1.26147128876954,0.201236419382645,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,7,Very Bad,-0.954341495154276,-0.389497483623019,-0.580006793491303,-0.436863226275421,-0.665456597833099,-0.491892490765799,-0.373715232325912,-0.142775132361104,-0.315513031511607,0.588812809209723,-1.30646382252072,0.851069534033705,Tournament,2021,-0.133722278965824,-0.73003956255734,-0.362296289165887,-0.773680630365561,-0.968719074700111,-0.728485197731497,-0.728817220259929,-0.31277866249851,-0.781252243317174,-0.852855057889181,-0.609314079624635,-0.755033341943616,0.955938363049808,-0.32286397301491,-0.490492107976875,0.983524874445957,-1.10610467937553,-0.154354993117442,-2.43775440469936,-0.498374593987912,-0.357826790467001,0.107643560108613,0.628724763111559,0.266351408975814,-0.629792599450756,-0.202829950644998,-0.411158454998138,0.0547968826653248,-0.141160473436559,-0.82209506804499,-2.65062747295715
I. Šari?,Manlisgamncent,FW,26,1994,-0.238821607697206,-0.561579726578534,-0.219246876230327,-0.581391745019996,-0.513658805100234,0.577732868458534,-0.580500604218106,-0.730537703652229,-1.06386513136181,-0.656934654166223,-0.0411973644329812,-0.18707762816543,-0.266982817580627,-0.885290671145181,0.30713374870666,0.42551160326648,-0.213722767725143,0.375035190341226,-0.566275719744112,-0.298394196454517,-0.111073120332484,-0.418136954483392,-0.0903519873031568,-0.906000219440857,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,17,Okay,-0.289084576608984,-0.14720969266313,-0.0644279676521447,-0.397349587126329,-0.665112011309205,-0.0555793724382769,-0.33918142558949,-0.801945090660241,-0.315513031511607,-0.78500796016497,-0.219646272313839,-0.995900222600366,Tournament,2021,0.215616436962024,0.188154526432304,-0.086476337351608,-0.650175184628436,-0.290357075248861,-0.814934076643428,-0.747571126667665,-0.694943074121155,-1.00622308646914,-1.05713937821529,-0.15498112484395,-0.0109376885512524,-0.682278391448668,-0.948154109361879,-1.06280076888331,0.307414147871967,-0.962686479084349,-0.862320069710404,-1.44550571974441,-0.272030432176743,-0.769249313602402,-0.246202508882835,-0.178910751707153,-0.316328494008992,-0.163767796717498,-0.320524380983594,-0.431462165309515,-0.241549678188394,-0.640647186435667,-0.781862381040497,-3.42733276186919
J. Akello,Bernepamar,FW,31,1989,1.40422009494358,-0.51389013166887,-0.368600857305015,-0.727838561983284,0.153693507208327,-0.478386724114255,-0.538816629106506,-0.468848554222647,-1.06583742370243,-0.237553071032842,-0.233386730608615,-0.159444635083304,-0.0535006870319059,-0.607103954415257,0.229378002577137,-0.173201153045301,-0.288368068234299,-0.461400729399342,-0.165294992438003,-0.0872233627863133,-0.489421657026828,-0.696633358186055,-0.445255443263246,-0.650484072020049,Tournament,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,22,Good,1.38514533506334,1.00365731439635,0.399119967505997,0.893429291744038,1.05919895425656,0.326194606098305,0.811945465624579,0.648228817597861,1.39786476631774,-0.667531599838393,0.323762502789601,-0.995900222600366,Tournament,2021,-0.902267454007089,0.647251570927126,1.33202627197897,0.955395609954202,1.42778930041045,-0.606557299150507,-0.507887054529772,-0.611967920031897,-0.717969407364695,-0.710324882920666,-0.298511488230723,-0.228177074398409,-0.393392413930317,-0.621836516341158,-0.585876884794614,-0.525650854513842,-0.605316537375173,-0.680914052352117,0.0484417385023678,1.14262057914306,-0.0639535596560005,1.10484611817542,0.339195050252021,-0.152340736881531,0.640353431528125,-0.0851355203064024,-0.0172664749574211,-0.613508236969359,0.11119072912841,0.348056858902743,0.904202551916166
