Player,Nation,Pos,Squad,Age,Born,X90s,Tackles.Tkl,Tackles.TklW,Tackles.Def.3rd,Tackles.Mid.3rd,Tackles.Att.3rd,Vs.Dribbles.Tkl,Vs.Dribbles.Att,Vs.Dribbles.Tkl.,Vs.Dribbles.Past,Pressures.Press,Pressures.Succ,Pressures..,Pressures.Def.3rd,Pressures.Mid.3rd,Pressures.Att.3rd,Blocks.Blocks,Blocks.Sh,Blocks.ShSv,Blocks.Pass,Int,Tkl.Int,Clr,Err,League,Year,Player_imp,Nation_imp,Pos_imp,Squad_imp,Age_imp,Born_imp,X90s_imp,Tackles.Tkl_imp,Tackles.TklW_imp,Tackles.Def.3rd_imp,Tackles.Mid.3rd_imp,Tackles.Att.3rd_imp,Vs.Dribbles.Tkl_imp,Vs.Dribbles.Att_imp,Vs.Dribbles.Tkl._imp,Vs.Dribbles.Past_imp,Pressures.Press_imp,Pressures.Succ_imp,Pressures.._imp,Pressures.Def.3rd_imp,Pressures.Mid.3rd_imp,Pressures.Att.3rd_imp,Blocks.Blocks_imp,Blocks.Sh_imp,Blocks.ShSv_imp,Blocks.Pass_imp,Int_imp,Tkl.Int_imp,Clr_imp,Err_imp,League_imp,Year_imp,2021 Tournament Place,Results,group,Gls,Standard.Sh,Standard.SoT,Standard.SoT.,Standard.Sh.90,Standard.SoT.90,Standard.G.Sh,Standard.G.SoT,Standard.Dist,Standard.FK,Performance.PK,Performance.PKatt,Expected.xG,Expected.npxG,Expected.npxG.Sh,Expected.G.xG,Expected.np.G.xG,Total.Cmp,Total.Att,Total.Cmp.,Total.TotDist,Total.PrgDist,Short.Cmp,Short.Att,Short.Cmp.,Medium.Cmp,Medium.Att,Medium.Cmp.,Long.Cmp,Long.Att,Long.Cmp.,Ast,xA,A.xA,KP,X1.3,PPA,CrsPA,Prog,score_def,score_pass,score_shoot,skill_score
B. Mtonga,Nganion,FWMF,Deferred Dolphins,28,1992,0.9043739684443,-0.404784630378018,-0.334871058196162,-0.265955651967889,-0.273763596032015,0.132134345872388,-0.0628436073567518,-0.207788787826072,0.399163496126538,-0.32199740623432,-0.108345970099599,-0.39163332938824,-0.460256672927638,-0.186843667993345,-0.2407295213771,0.196963833004482,0.0530323179469268,0.181151095913759,-0.866421148317466,0.0406520363677009,-0.329370717992723,-0.384670743506859,-0.535792782873253,-0.633898716789859,E,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,27,Very Good,-0.0855928389404948,0.0831221410590888,0.38763244711035,0.679994876752676,-0.00927750533148186,0.209431259311991,0.0257835835662138,0.501738519299033,-0.399341465341928,0.0774597161604242,0.389989660706279,0.204590053837693,0.591866093850801,0.2915472248359,1.35134178119888,-0.629726211356564,-0.527836040709701,-0.399734454211711,-0.396715459542524,-1.06508061704679,-0.400761553321058,-0.372132864588711,-0.375928259397106,-0.372209271233015,-0.756250742590984,-0.393111391800052,-0.391813009369218,-1.33723535448092,-0.374668159278742,-0.356367836952562,-1.24689462624401,-0.0877728561504548,-0.34662663041592,0.448481466428776,-0.290363046545371,-0.345664067271443,-0.267234000971172,-0.270046913360976,-0.33181515138267,-0.321214847546441,-0.602987208135491,-0.056333989665117,-1.60042345038207
B. Munemo,Giumle Lizeibon,MFFW,Fiery Governors,26,1993,-0.749749069909584,0.514473478305352,0.726910412718028,0.0851372228575395,0.379873728212243,0.873859470881269,0.137528422843995,0.798082159453874,-0.262932531152996,0.854203911467596,0.182574963124972,0.47996429130035,0.424344125631777,0.0624806800010202,0.113804496482466,0.213020682678442,0.0213168845702428,-0.572506738167044,-1.32929244519736,0.31495835723364,0.916529511626339,0.90657070207687,-0.357998201026445,-0.289903297573286,C,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20,Okay,2.55018838639862,0.409845007649727,0.650481952760609,0.915288579195413,0.280086147261101,0.674733693655254,3.04671424647835,2.24227489330877,-0.381218129973783,-0.0445220466770295,-1.24343432521341,-0.277039253298883,0.322818716781381,1.15505086514542,0.698906108565304,0.955924345617038,1.86516853040697,-0.309106166702941,-0.29103737720608,-0.746130549484269,-0.306090477919783,-0.274548188160374,-0.289084501960081,-0.282802391652641,-0.366908926726401,-0.30997418983128,-0.287957825070129,-1.10846689744023,-0.267602417179666,-0.225417667436701,-0.681577348571637,-0.279036093434918,-0.11255619465767,-0.544157512600248,-0.158922615171147,-0.227769792811078,-0.174888217803771,0.00679424067994465,-0.21657789041772,0.555067832293266,-0.272886575237761,0.57505241379178,0.756862819747058
B. Mutasa,Rarita,FW,Serious Buffaloes,19,2001,-1.29808721368108,-1.1562416557303,-0.974001652338684,-0.858424878235801,-0.876135247786527,-0.788627878276568,-0.818092028882645,-1.15658904306177,-1.42368994223212,-0.999489365230624,-1.63205829085818,-1.4160209712334,3.01535814477256,-1.29463707783195,-1.35380143791295,-0.943072493846704,-1.08079442526953,-0.800887900009712,0.213611877735618,-1.03085702951487,-0.936347752935343,-1.30926338355447,-0.863309117854213,-0.117905587965,RFL,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.0855928389404948,-0.823533813729932,-0.764861539202323,-1.10933165112582,-0.72010560843935,-0.640251446880055,-0.664714853670846,-0.712589183498455,-0.647631159885515,0.260432360416605,-0.740842329545814,-0.999483214003746,-0.430513939012996,-0.974924780951395,-0.60596523670184,-0.385779971822163,-0.343758766008419,-0.437507412799871,-0.451650179234076,0.848619788328325,-0.431925862892088,-0.398925149003758,-0.423181480355487,-0.434961629643771,1.2646186826109,-0.420678320536855,-0.429091003733501,-1.39666630595412,-0.400896330103744,-0.399773355326166,-0.573337036477621,-0.37922159867916,-0.399824456724613,-0.177312672524305,-0.376772959763611,-0.352036730755787,-0.360827700127321,-0.270046913360976,-0.406337670303221,,,,
B. Nakandi,Rarita,FWMF,Strong Oaks,28,1991,-0.898219364651701,-0.55799431515858,-0.61320212338726,-0.671906788484792,-0.312212850399324,0.208864531218134,-0.201562705188038,-0.436071556003081,0.897360576961698,-0.434912732733704,-0.897510800455906,-0.950705906802036,-0.589807373884677,-0.736490526071833,-0.974532488574806,-0.183048275945913,-0.811213241567712,-0.549668621982778,-0.55784028373087,-0.525104750418297,-0.201586079057435,-0.533455766043256,-0.685514536007406,0.570085250468145,RFL,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,1.39044464724941,0.957105809189046,1.29749612051509,0.711458569521181,0.714131626149976,1.28164991236386,0.716282020803273,1.43272309144377,-0.515330811698056,-0.532449098026844,1.01822965529078,0.806626687758413,0.538056618436917,0.924783227729547,-0.997426640281983,1.93170930375464,1.92652762197406,-0.102578242283916,-0.0915567241653925,0.0108205857894537,-0.131560027218246,-0.122847517917056,-0.0568200212853712,-0.0463387109907481,-0.126863596644479,-0.0861656417491153,-0.0566380600412392,-0.310626726978047,-0.246071829188993,-0.265521921032595,0.696383515754777,-0.269928320230896,0.291747285288398,-1.34258451747142,-0.00435840420330963,-0.152094413934493,0.638753006860355,-0.265852350420962,0.286176468934096,-0.16578306460549,0.376414936557089,-1.10854626312714,-0.85406333355659
B. Nakandi,Rarita,FWMF,Strong Oaks,28,1991,-0.898219364651701,-0.55799431515858,-0.61320212338726,-0.671906788484792,-0.312212850399324,0.208864531218134,-0.201562705188038,-0.436071556003081,0.897360576961698,-0.434912732733704,-0.897510800455906,-0.950705906802036,-0.589807373884677,-0.736490526071833,-0.974532488574806,-0.183048275945913,-0.811213241567712,-0.549668621982778,-0.55784028373087,-0.525104750418297,-0.201586079057435,-0.533455766043256,-0.685514536007406,0.570085250468145,RFL,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,1.39044464724941,0.957105809189046,1.29749612051509,0.711458569521181,0.714131626149976,1.28164991236386,0.716282020803273,1.43272309144377,-0.515330811698056,-0.532449098026844,1.01822965529078,0.806626687758413,0.538056618436917,0.924783227729547,-0.997426640281983,1.93170930375464,1.92652762197406,-0.334109385076292,-0.356757855697702,1.11604031851306,-0.34955876575695,-0.361245706712489,-0.270353495454056,-0.281736210805856,0.482031874782838,-0.348596984446694,-0.363167813699822,0.689929976591368,-0.342176544674635,-0.350987998055552,0.820327085561915,-0.269928320230896,-0.208312282013318,-0.349945538442396,-0.252634774576844,-0.229362958682164,-0.344604792273588,-0.303603416881088,-0.335086871725523,-0.16578306460549,0.376414936557089,-1.10854626312714,-0.85406333355659
B. Nakandi,Rarita,FWMF,Strong Oaks,28,1991,-0.898219364651701,-0.55799431515858,-0.61320212338726,-0.671906788484792,-0.312212850399324,0.208864531218134,-0.201562705188038,-0.436071556003081,0.897360576961698,-0.434912732733704,-0.897510800455906,-0.950705906802036,-0.589807373884677,-0.736490526071833,-0.974532488574806,-0.183048275945913,-0.811213241567712,-0.549668621982778,-0.55784028373087,-0.525104750418297,-0.201586079057435,-0.533455766043256,-0.685514536007406,0.570085250468145,RFL,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.823611582035446,-0.880710315383294,-0.764861539202323,-1.10705167338897,-0.72010560843935,-0.700943068750915,-0.405777939706948,-0.510201233032207,0.510449970138953,-0.654430860864298,0.766933657456977,0.445404707405981,-1.13003711939349,-0.687090234181555,-0.866939505755269,0.346058746781037,-0.0369633081729483,-0.102578242283916,-0.0915567241653925,0.0108205857894537,-0.131560027218246,-0.122847517917056,-0.0568200212853712,-0.0463387109907481,-0.126863596644479,-0.0861656417491153,-0.0566380600412392,-0.310626726978047,-0.246071829188993,-0.265521921032595,0.696383515754777,-0.269928320230896,0.291747285288398,-1.34258451747142,-0.00435840420330963,-0.152094413934493,0.638753006860355,-0.265852350420962,0.286176468934096,-0.16578306460549,0.376414936557089,-1.10854626312714,-0.85406333355659
B. Nakandi,Rarita,FWMF,Strong Oaks,28,1991,-0.898219364651701,-0.55799431515858,-0.61320212338726,-0.671906788484792,-0.312212850399324,0.208864531218134,-0.201562705188038,-0.436071556003081,0.897360576961698,-0.434912732733704,-0.897510800455906,-0.950705906802036,-0.589807373884677,-0.736490526071833,-0.974532488574806,-0.183048275945913,-0.811213241567712,-0.549668621982778,-0.55784028373087,-0.525104750418297,-0.201586079057435,-0.533455766043256,-0.685514536007406,0.570085250468145,RFL,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.823611582035446,-0.880710315383294,-0.764861539202323,-1.10705167338897,-0.72010560843935,-0.700943068750915,-0.405777939706948,-0.510201233032207,0.510449970138953,-0.654430860864298,0.766933657456977,0.445404707405981,-1.13003711939349,-0.687090234181555,-0.866939505755269,0.346058746781037,-0.0369633081729483,-0.334109385076292,-0.356757855697702,1.11604031851306,-0.34955876575695,-0.361245706712489,-0.270353495454056,-0.281736210805856,0.482031874782838,-0.348596984446694,-0.363167813699822,0.689929976591368,-0.342176544674635,-0.350987998055552,0.820327085561915,-0.269928320230896,-0.208312282013318,-0.349945538442396,-0.252634774576844,-0.229362958682164,-0.344604792273588,-0.303603416881088,-0.335086871725523,-0.16578306460549,0.376414936557089,-1.10854626312714,-0.85406333355659
B. Nakandi,Sobianitedrucy,FWMF,Strange Pioneers,28,1991,-1.24161385003684,0.0913229203399912,0.75783608662815,-0.836481573559212,1.21294090617061,-0.32824676620209,1.74050466444997,2.410329209704,0.122903232289706,2.1433205556689,0.241650861442604,-0.29093081544414,-0.697103966701857,-0.838486850251347,0.7239328062873,0.41105516199062,0.23539605986286,-0.595344854351311,-0.0949689868509774,0.520688097883093,-1.04283495204808,-0.464377005579929,-0.914775970494079,0.140090976447429,D,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,29,Very Good,1.39044464724941,0.957105809189046,1.29749612051509,0.711458569521181,0.714131626149976,1.28164991236386,0.716282020803273,1.43272309144377,-0.515330811698056,-0.532449098026844,1.01822965529078,0.806626687758413,0.538056618436917,0.924783227729547,-0.997426640281983,1.93170930375464,1.92652762197406,-0.102578242283916,-0.0915567241653925,0.0108205857894537,-0.131560027218246,-0.122847517917056,-0.0568200212853712,-0.0463387109907481,-0.126863596644479,-0.0861656417491153,-0.0566380600412392,-0.310626726978047,-0.246071829188993,-0.265521921032595,0.696383515754777,-0.269928320230896,0.291747285288398,-1.34258451747142,-0.00435840420330963,-0.152094413934493,0.638753006860355,-0.265852350420962,0.286176468934096,-0.16578306460549,0.376414936557089,-1.10854626312714,-0.85406333355659
B. Nakandi,Sobianitedrucy,FWMF,Strange Pioneers,28,1991,-1.24161385003684,0.0913229203399912,0.75783608662815,-0.836481573559212,1.21294090617061,-0.32824676620209,1.74050466444997,2.410329209704,0.122903232289706,2.1433205556689,0.241650861442604,-0.29093081544414,-0.697103966701857,-0.838486850251347,0.7239328062873,0.41105516199062,0.23539605986286,-0.595344854351311,-0.0949689868509774,0.520688097883093,-1.04283495204808,-0.464377005579929,-0.914775970494079,0.140090976447429,D,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,29,Very Good,1.39044464724941,0.957105809189046,1.29749612051509,0.711458569521181,0.714131626149976,1.28164991236386,0.716282020803273,1.43272309144377,-0.515330811698056,-0.532449098026844,1.01822965529078,0.806626687758413,0.538056618436917,0.924783227729547,-0.997426640281983,1.93170930375464,1.92652762197406,-0.334109385076292,-0.356757855697702,1.11604031851306,-0.34955876575695,-0.361245706712489,-0.270353495454056,-0.281736210805856,0.482031874782838,-0.348596984446694,-0.363167813699822,0.689929976591368,-0.342176544674635,-0.350987998055552,0.820327085561915,-0.269928320230896,-0.208312282013318,-0.349945538442396,-0.252634774576844,-0.229362958682164,-0.344604792273588,-0.303603416881088,-0.335086871725523,-0.16578306460549,0.376414936557089,-1.10854626312714,-0.85406333355659
B. Nakandi,Sobianitedrucy,FWMF,Strange Pioneers,28,1991,-1.24161385003684,0.0913229203399912,0.75783608662815,-0.836481573559212,1.21294090617061,-0.32824676620209,1.74050466444997,2.410329209704,0.122903232289706,2.1433205556689,0.241650861442604,-0.29093081544414,-0.697103966701857,-0.838486850251347,0.7239328062873,0.41105516199062,0.23539605986286,-0.595344854351311,-0.0949689868509774,0.520688097883093,-1.04283495204808,-0.464377005579929,-0.914775970494079,0.140090976447429,D,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,29,Very Good,-0.823611582035446,-0.880710315383294,-0.764861539202323,-1.10705167338897,-0.72010560843935,-0.700943068750915,-0.405777939706948,-0.510201233032207,0.510449970138953,-0.654430860864298,0.766933657456977,0.445404707405981,-1.13003711939349,-0.687090234181555,-0.866939505755269,0.346058746781037,-0.0369633081729483,-0.102578242283916,-0.0915567241653925,0.0108205857894537,-0.131560027218246,-0.122847517917056,-0.0568200212853712,-0.0463387109907481,-0.126863596644479,-0.0861656417491153,-0.0566380600412392,-0.310626726978047,-0.246071829188993,-0.265521921032595,0.696383515754777,-0.269928320230896,0.291747285288398,-1.34258451747142,-0.00435840420330963,-0.152094413934493,0.638753006860355,-0.265852350420962,0.286176468934096,-0.16578306460549,0.376414936557089,-1.10854626312714,-0.85406333355659
B. Nakandi,Sobianitedrucy,FWMF,Strange Pioneers,28,1991,-1.24161385003684,0.0913229203399912,0.75783608662815,-0.836481573559212,1.21294090617061,-0.32824676620209,1.74050466444997,2.410329209704,0.122903232289706,2.1433205556689,0.241650861442604,-0.29093081544414,-0.697103966701857,-0.838486850251347,0.7239328062873,0.41105516199062,0.23539605986286,-0.595344854351311,-0.0949689868509774,0.520688097883093,-1.04283495204808,-0.464377005579929,-0.914775970494079,0.140090976447429,D,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,29,Very Good,-0.823611582035446,-0.880710315383294,-0.764861539202323,-1.10705167338897,-0.72010560843935,-0.700943068750915,-0.405777939706948,-0.510201233032207,0.510449970138953,-0.654430860864298,0.766933657456977,0.445404707405981,-1.13003711939349,-0.687090234181555,-0.866939505755269,0.346058746781037,-0.0369633081729483,-0.334109385076292,-0.356757855697702,1.11604031851306,-0.34955876575695,-0.361245706712489,-0.270353495454056,-0.281736210805856,0.482031874782838,-0.348596984446694,-0.363167813699822,0.689929976591368,-0.342176544674635,-0.350987998055552,0.820327085561915,-0.269928320230896,-0.208312282013318,-0.349945538442396,-0.252634774576844,-0.229362958682164,-0.344604792273588,-0.303603416881088,-0.335086871725523,-0.16578306460549,0.376414936557089,-1.10854626312714,-0.85406333355659
B. Nakiyemba,Esia,FWMF,Serious Cyclones,24,1996,0.219406719081899,0.200758409468964,0.118705492485628,0.293598617285138,0.187627456375697,-0.277093309304926,0.646165114892046,0.59120090079346,0.311410235848956,0.487229100344599,0.48464229225853,0.657061815822733,0.237568575172242,0.187142853998203,0.604380637474191,0.237105957189383,0.203680626486176,-0.435478041061444,0.522192742322214,0.426395300085427,-0.0631527202108725,0.114821832151044,-0.690193340792849,0.226089831251573,C,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,16,Okay,0.125269659086634,0.205643216030578,0.246098097914057,0.473428893794226,0.122823292591219,0.371275584300952,0.97521893476717,0.82555924004503,0.06280358654577,-0.166503809514483,-0.615194330628915,-0.999483214003746,0.484247143023033,0.118846496773996,1.48182891572559,0.468031866548238,0.08575487496124,-0.306357823664583,-0.320963666519229,0.563430452151255,-0.314412386941821,-0.317297330749945,-0.277675616179138,-0.276481462346703,-0.0936865998038874,-0.312083532663383,-0.320788620106743,0.242162533985039,-0.292068994441795,-0.319075771871014,1.3228313323818,-0.124203948966543,-0.133835325181148,-0.0262589148459747,-0.149186286921205,-0.249277532070739,-0.113740334355086,-0.202933906320753,-0.216941414900259,0.381442113807557,0.327427691351117,-0.0685683831575139,0.947158598405024
B. Namazzi,Ledian,MFFW,Coy Sunbirds,33,1987,1.06741803444945,0.580134771782736,0.685676180837865,0.348456878976611,0.559303581926353,0.00425070362947733,0.106701956659265,0.427122661166234,-0.280576043801398,0.694240532260136,0.514737561212796,0.566776803321126,0.0817898181932254,0.300472103086551,0.678585431909914,0.0818897436744329,-0.137260282313177,-0.481154273429977,-1.63787330978395,-0.156505631754692,0.0433344789018678,0.449588132857937,-0.357998201026445,-0.117905587965,D,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,12,Bad,0.441563406127328,0.883593164206152,0.529166796306643,0.108176460351139,0.676388541029205,0.654503153031634,-0.837339462980111,-0.0649477420064614,0.561195309169758,0.199441478997878,2.65165364121047,2.131107282384,0.807103995506337,-0.226554959349811,0.437931839511875,0.468031866548238,-0.527836040709701,1.79424768348211,2.09356535854014,-0.415630758026729,1.40319735265628,0.8680907753619,2.64248829811015,2.87088439736173,-0.377642660998357,1.186931861365,1.53284329965968,-0.825966347286785,0.891526147190948,1.06708862756999,-0.294043381437102,1.44233304212525,1.60041381248225,0.297427708750446,1.69949903953663,1.59839658692127,1.03309445930493,0.921208961602986,1.99328743893853,0.277690523127167,2.27589148196307,0.386500636873466,5.33192431498881
B. Nambuya,Dosqaly,DFFW,Wicked Gentlefolk,19,2001,0.224871883305535,0.492586380479557,0.139322608425709,0.381371835991495,-0.222497923542269,1.18078021226425,0.414966618506568,0.141769200944973,0.741819083877095,-0.0397090899858601,0.797856017301075,0.532051798512816,-0.224998958306266,0.277806253268881,0.34466385694916,1.19516465440235,0.0847477513236109,-0.663859202904111,1.2936449037887,0.357818719868942,-0.499750236573108,0.0669980749072027,-0.479647125447945,-1.06389299081057,C,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,21,Good,0.0198384100730697,0.434349222644025,0.589824374533626,0.410501508257215,0.261214604700716,0.249892340559231,0.371032802184743,-0.267335692472709,-0.180049107387373,-0.532449098026844,-0.363898332795116,-0.758668560435458,0.269009241367497,0.521814862251772,-0.0840166985949823,-0.0808471724041629,-0.711913315410984,-0.391355359582572,-0.395737476231637,-0.338336451960045,-0.394316691564938,-0.368060173996569,-0.366562756144093,-0.362918266711034,-0.599147904610538,-0.383582981075722,-0.390962809497752,-0.340749264026109,-0.375059624514936,-0.366638438483217,-0.643440865554057,-0.224389454210785,-0.261510108322011,-0.155733564284543,-0.256285897670572,-0.368764972402191,-0.265986084982423,-0.0854861440003622,-0.336904494138219,,,,
B. Neméth,Lefghau,FWMF,Deferred Dolphins,24,1996,0.183883151628263,0.054844423963667,0.0980883765455466,0.161938789225602,-0.158415832930087,0.0809808889752237,-0.294042103742229,0.0133601438454055,-0.685448228785797,0.317856110595523,0.150250414988908,-0.0929982880367707,-0.321168497053516,0.113478842090777,-0.145912284042565,0.40302673715364,0.465332951843818,0.135474863545225,-0.866421148317466,0.460683590193669,0.298903756772445,0.231724349858213,-0.42818027280808,-0.375902152377429,E,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0.916004026688368,0.899929307535684,0.832454687441557,0.412781485994063,0.638645455908433,0.715194774902494,0.888906630112538,0.744604059858531,1.62503509527987,2.63907673574695,0.26434166178938,0.204590053837693,0.322818716781381,0.349114134189868,-0.214503833121697,0.833951225849838,1.00614124846765,-0.418101429638784,-0.417672244775822,-1.23477271427364,-0.408409522500279,-0.363677093590246,-0.411176608003898,-0.414475726230551,-0.281039052550754,-0.406494808389951,-0.409340206719442,-1.47563620037742,-0.361358341248144,-0.337049324549662,-1.24072548928529,-0.133311722170565,-0.187033151489841,-0.0262589148459747,-0.233162118076959,-0.342876026997043,-0.260994421027428,-0.131626336340516,-0.357988914125497,0.0838810743835309,-0.56211377426818,0.647706513878393,-0.198328006110919
B. Nura,Boland Laynga,FWMF,Big Foxes,27,1993,0.24582167949614,-0.630951307911228,-0.499807985716813,-0.704821745499676,-0.376294941011506,-0.123632938613433,-0.633133231774263,-0.84983407332391,-0.764379732739178,-0.651333775190857,-0.304522538097777,-0.610400859680595,-0.62398332567089,-0.94048317443086,-0.065523756737198,0.258515090087997,-0.573347491242582,-0.38980180869291,-0.403549851437573,-0.482244387782995,-0.851157993645151,-0.894790820774505,-0.610653659440329,-0.719897571594002,E,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0.441563406127328,0.867257020876621,0.933550651153196,0.787153830384543,0.657516998468819,1.1198055873749,0.888906630112538,-0.348290872659209,-0.770869840388901,-0.166503809514483,-1.11778632629651,-0.758668560435458,0.968532421747989,1.09748395579145,1.22085464667216,-0.995645570658164,-1.32550423108193,-0.427418982866387,-0.42812269501216,-1.48975508026373,-0.42373374969163,-0.388085019887261,-0.416114782446395,-0.412876454960374,-1.21780131628509,-0.412386421127896,-0.414506805938352,-1.94375670855677,-0.389543838254116,-0.38082165012079,-1.36522988972504,-0.178850588190675,-0.229591412536795,0.146373951072116,-0.306184579951528,-0.325351202415097,-0.269729832948669,-0.228101283960836,-0.359443012055654,-0.938258382992758,-0.815663509216369,0.139007557520283,-2.38887557664913
